Run,Age,Assay Type,AssemblyName,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease,disease_stage,ETHNICITY,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,sex,SRA Study,tissue,create_date,version
SRR8615652,54,RNA-Seq,GCA_000001405.13,202,19686350562,KCLB:SNU-489,PRJNA523380,SAMN10988061,Human,10578745311,SNU-489,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Asian,SRX5414748,Illumina HiSeq 2500,cell line,RNASeq-SNU489_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU489_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:39:00Z,1
SRR8615653,52,RNA-Seq,GCA_000001405.13,202,17946667982,KCLB:SNU-503,PRJNA523380,SAMN10988087,Human,9674877203,SNU-503,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414747,Illumina HiSeq 2500,cell line,RNASeq-SNU503_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU503_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:36:00Z,1
SRR8615654,40,RNA-Seq,GCA_000001405.13,202,15557858806,NIBRI,PRJNA523380,SAMN10987943,Human,7796146603,SNU-423,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414746,Illumina HiSeq 2500,cell line,RNASeq-SNU423_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU423_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:41:00Z,1
SRR8615655,52,RNA-Seq,GCA_000001405.13,202,21325120406,NIBRI,PRJNA523380,SAMN10987611,Human,11468754972,SNU-449,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414745,Illumina HiSeq 2500,cell line,RNASeq-SNU449_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU449_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:46:00Z,1
SRR8615656,61,RNA-Seq,GCA_000001405.13,202,18080116858,KCLB:SNU-466,PRJNA523380,SAMN10988076,Human,9734531452,SNU-466,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Asian,SRX5414744,Illumina HiSeq 2500,cell line,RNASeq-SNU466_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU466_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:44:00Z,1
SRR8615657,66,RNA-Seq,GCA_000001405.13,202,15967864872,KCLB:SNU-46,PRJNA523380,SAMN10988080,Human,7373107865,SNU-46,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414743,Illumina HiSeq 2500,cell line,RNASeq-SNU46_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU46_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:42:00Z,1
SRR8615658,60,RNA-Seq,GCA_000001405.13,202,21528246960,KCLB:SNU-520,PRJNA523380,SAMN10987747,Human,11593853210,SNU-520,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414742,Illumina HiSeq 2500,cell line,RNASeq-SNU520_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU520_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:53:00Z,1
SRR8615659,33,RNA-Seq,GCA_000001405.13,202,22373259420,NIBRI,PRJNA523380,SAMN10987957,Human,12032210780,SNU-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (undifferentiated_adenocarcinoma),metastasis,Asian,SRX5414741,Illumina HiSeq 2500,cell line,RNASeq-SNU5_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU5_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:41:00Z,1
SRR8615660,NA,RNA-Seq,GCA_000001405.13,202,18438999754,NIBRI,PRJNA523380,SAMN10987603,Human,9098667396,HuNS1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Caucasian,SRX5414740,Illumina HiSeq 2500,cell line,RNASeq-HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:45:00Z,1
SRR8615661,57,RNA-Seq,GCA_000001405.13,202,18118600888,HSSRB,PRJNA523380,SAMN10987834,Human,8890602349,HuH-7,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414739,Illumina HiSeq 2500,cell line,RNASeq-HUH7_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH7_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:36:00Z,1
SRR8615662,NA,RNA-Seq,GCA_000001405.13,202,16715160438,RIKEN:HuH-6,PRJNA523380,SAMN10987713,Human,8241113408,HuH-6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",other (hepatoblastoma),primary,Asian,SRX5414738,Illumina HiSeq 2500,cell line,RNASeq-HUH6_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH6_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:47:00Z,1
SRR8615663,NA,RNA-Seq,GCA_000001405.13,202,14577338888,HSSRB,PRJNA523380,SAMN10987843,Human,6699467845,HuH28,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414737,Illumina HiSeq 2500,cell line,RNASeq-HUH28_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH28_BILIARY_TRACT,cell culture,NA,SRP186687,biliary_tract,2019-02-23T23:29:00Z,1
SRR8615664,35,RNA-Seq,GCA_000001405.13,202,17720962474,HSRRB,PRJNA523380,SAMN10988262,Human,8745732022,huH-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414736,Illumina HiSeq 2500,cell line,RNASeq-HUH1_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH1_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:37:00Z,1
SRR8615665,55,RNA-Seq,GCA_000001405.13,202,19766214292,GNF,PRJNA523380,SAMN10987865,Human,9724748543,HuG1-N,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414735,Illumina HiSeq 2500,cell line,RNASeq-HUG1N_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUG1N_STOMACH,cell culture,male,SRP186687,stomach,2019-02-24T00:22:00Z,1
SRR8615666,NA,RNA-Seq,GCA_000001405.13,202,18183540656,HSSRB,PRJNA523380,SAMN10987837,Human,9056963250,HuCCT1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414734,Illumina HiSeq 2500,cell line,RNASeq-HUCCT1_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUCCT1_BILIARY_TRACT,cell culture,male,SRP186687,biliary_tract,2019-02-23T23:53:00Z,1
SRR8615667,70,RNA-Seq,GCA_000001405.13,202,19998788608,NIBRI,PRJNA523380,SAMN10987949,Human,9869437781,HT,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),metastasis,Caucasian,SRX5414733,Illumina HiSeq 2500,cell line,RNASeq-HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:53:00Z,1
SRR8615668,60,RNA-Seq,GCA_000001405.13,202,18091727212,DSMZ:HUP-T4,PRJNA523380,SAMN10988380,Human,9037077319,HUP-T4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414732,Illumina HiSeq 2500,cell line,RNASeq-HUPT4_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT4_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:48:00Z,1
SRR8615669,66,RNA-Seq,GCA_000001405.13,202,18921757938,DSMZ:HUP-T3,PRJNA523380,SAMN10987811,Human,9329937981,HUP-T3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414731,Illumina HiSeq 2500,cell line,RNASeq-HUPT3_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT3_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:56:00Z,1
SRR8615670,45,RNA-Seq,GCA_000001405.13,202,17325178824,ECACC:PE/CA-PJ15,PRJNA523380,SAMN10988005,Human,9411168500,PE/CA-PJ15,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414730,Illumina HiSeq 2500,cell line,RNASeq-PECAPJ15_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:42:00Z,1
SRR8615671,80,RNA-Seq,GCA_000001405.13,202,30942671484,ATCC:SW 780,PRJNA523380,SAMN10988174,Human,14849400248,SW 780,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5414729,Illumina HiSeq 2500,cell line,RNASeq-SW780_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW780_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract,2019-02-24T00:06:00Z,1
SRR8615672,NA,RNA-Seq,GCA_000001405.13,202,11476392246,RIKEN:TGBC11TKB,PRJNA523380,SAMN10987739,Human,5442454378,TGBC11TKB,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414728,Illumina HiSeq 2500,cell line,RNASeq-TGBC11TKB_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TGBC11TKB_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:21:00Z,1
SRR8615673,63,RNA-Seq,GCA_000001405.13,202,17844209744,DSMZ:SIG-M5,PRJNA523380,SAMN10989556,Human,9592465662,SIG-M5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M5a)",primary,Caucasian,SRX5414727,Illumina HiSeq 2500,cell line,RNASeq-SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:50:00Z,1
SRR8615674,54,RNA-Seq,GCA_000001405.13,202,17470110592,ATCC:SHP-77,PRJNA523380,SAMN10988529,Human,8807090367,SHP-77,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414726,Illumina HiSeq 2500,cell line,RNASeq-SHP77_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SHP77_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:51:00Z,1
SRR8615675,1.6666,RNA-Seq,GCA_000001405.13,202,20457106610,DSMZ:SIMA,PRJNA523380,SAMN10988579,Human,10972783766,SIMA,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",neuroblastoma,primary,Caucasian,SRX5414725,Illumina HiSeq 2500,cell line,RNASeq-SIMA_AUTONOMIC_GANGLIA,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIMA_AUTONOMIC_GANGLIA,cell culture,male,SRP186687,autonomic_ganglia,2019-02-23T23:59:00Z,1
SRR8615676,NA,RNA-Seq,GCA_000001405.13,202,19217495634,NA,PRJNA523380,SAMN10989623,Human,10257032643,SIHA,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,SRX5414724,Illumina HiSeq 2500,cell line,RNASeq-SIHA_CERVIX,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIHA_CERVIX,cell culture,NA,SRP186687,cervix,2019-02-23T23:49:00Z,1
SRR8615677,43,RNA-Seq,GCA_000001405.13,202,20512487738,NIBRI,PRJNA523380,SAMN10987910,Human,11046885181,SK-BR-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5414723,Illumina HiSeq 2500,cell line,RNASeq-SKBR3_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKBR3_BREAST,cell culture,female,SRP186687,breast,2019-02-23T23:57:00Z,1
SRR8615678,19,RNA-Seq,GCA_000001405.13,202,16014711500,ATCC:SJSA-1,PRJNA523380,SAMN10987778,Human,7998418454,SJSA-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",osteosarcoma,primary,African_american,SRX5414722,Illumina HiSeq 2500,cell line,RNASeq-SJSA1_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SJSA1_BONE,cell culture,male,SRP186687,bone,2019-02-23T23:47:00Z,1
SRR8615679,18,RNA-Seq,GCA_000001405.13,202,21552245368,NIBRI,PRJNA523380,SAMN10987953,Human,11566701719,SK-ES-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414721,Illumina HiSeq 2500,cell line,RNASeq-SKES1_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKES1_BONE,cell culture,male,SRP186687,bone,2019-02-23T23:54:00Z,1
SRR8615680,65,RNA-Seq,GCA_000001405.13,202,16321026724,ATCC:SK-CO-1,PRJNA523380,SAMN10988030,Human,8180488765,SK-CO-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414720,Illumina HiSeq 2500,cell line,RNASeq-SKCO1_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKCO1_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:51:00Z,1
SRR8615681,43,RNA-Seq,GCA_000001405.13,202,15755103322,NIBRI,PRJNA523380,SAMN10988181,Human,7912199968,SK-LMS-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",sarcoma,primary,Caucasian,SRX5414719,Illumina HiSeq 2500,cell line,RNASeq-SKLMS1_SOFT_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKLMS1_SOFT_TISSUE,cell culture,female,SRP186687,soft_tissue,2019-02-23T23:50:00Z,1
SRR8615682,52,RNA-Seq,GCA_000001405.13,202,16952460948,ATCC:SK-HEP-1,PRJNA523380,SAMN10988022,Human,8529805672,SK-HEP-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414718,Illumina HiSeq 2500,cell line,RNASeq-SKHEP1_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKHEP1_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:51:00Z,1
SRR8615683,20,RNA-Seq,GCA_000001405.13,202,12330773668,DSMZ:L-540,PRJNA523380,SAMN10988507,Human,5847748931,L-540,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Hodgkin_lymphoma),metastasis,Caucasian,SRX5414717,Illumina HiSeq 2500,cell line,RNASeq-L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:26:00Z,1
SRR8615684,29,RNA-Seq,GCA_000001405.13,202,17926765326,DSMZ:LAMA-84,PRJNA523380,SAMN10988484,Human,9528856843,LAMA-84,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),primary,Caucasian,SRX5414716,Illumina HiSeq 2500,cell line,RNASeq-LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:53:00Z,1
SRR8615685,56,RNA-Seq,GCA_000001405.13,202,22443572388,NIBRI,PRJNA523380,SAMN10987682,Human,11856835365,PANC-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414715,Illumina HiSeq 2500,cell line,RNASeq-PANC1_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PANC1_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:50:00Z,1
SRR8615686,26,RNA-Seq,GCA_000001405.13,202,21681289836,DSMZ:MUTZ-5,PRJNA523380,SAMN10988511,Human,11491986570,MUTZ-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia),primary,Caucasian,SRX5414714,Illumina HiSeq 2500,cell line,RNASeq-MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:56:00Z,1
SRR8615687,10,RNA-Seq,GCA_000001405.13,202,19848675742,ATCC:MV-4-11,PRJNA523380,SAMN10988366,Human,9933597749,MV-4-11,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M5)",primary,Caucasian,SRX5414713,Illumina HiSeq 2500,cell line,RNASeq-MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:50:00Z,1
SRR8615688,NA,RNA-Seq,GCA_000001405.13,202,29696917688,NA,PRJNA523380,SAMN10988042,Human,14925153299,U-118 MG,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma),primary,Caucasian,SRX5414712,Illumina HiSeq 2500,cell line,RNASeq-U118MG_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U118MG_CENTRAL_NERVOUS_SYSTEM,cell culture,NA,SRP186687,central_nervous_system,2019-02-24T00:19:00Z,1
SRR8615689,NA,RNA-Seq,GCA_000001405.13,202,15971054452,NA,PRJNA523380,SAMN10988405,Human,8520638128,U-178,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",NA,Caucasian,SRX5414711,Illumina HiSeq 2500,cell line,RNASeq-U178_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U178_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:52:00Z,1
SRR8615690,NA,RNA-Seq,GCA_000001405.13,202,15676185154,GNF,PRJNA523380,SAMN10988290,Human,7868884900,U-251 MG,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma),primary,Caucasian,SRX5414710,Illumina HiSeq 2500,cell line,RNASeq-U251MG_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U251MG_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-23T23:51:00Z,1
SRR8615691,44,RNA-Seq,GCA_000001405.13,202,19619480482,DSMZ:PA-TU-8902,PRJNA523380,SAMN10987803,Human,9837669305,PA-TU-8902,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414709,Illumina HiSeq 2500,cell line,RNASeq-PATU8902_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PATU8902_PANCREAS,cell culture,female,SRP186687,pancreas,2019-02-23T23:55:00Z,1
SRR8615692,15,RNA-Seq,GCA_000001405.13,202,15528940486,ATCC:U-2 OS,PRJNA523380,SAMN10987914,Human,7816277728,U-2 OS,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",osteosarcoma,primary,Caucasian,SRX5414708,Illumina HiSeq 2500,cell line,RNASeq-U2OS_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U2OS_BONE,cell culture,female,SRP186687,bone,2019-02-23T23:49:00Z,1
SRR8615693,NA,RNA-Seq,GCA_000001405.13,202,16226883816,NA,PRJNA523380,SAMN10988401,Human,8695057390,U343,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma_Grade_III),NA,Caucasian,SRX5414707,Illumina HiSeq 2500,cell line,RNASeq-U343_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,U343_CENTRAL_NERVOUS_SYSTEM,cell culture,NA,SRP186687,central_nervous_system,2019-02-24T00:02:00Z,1
